"","pert_iname","mean","n","median","sd","sRGES"
"3343","BRD-K32665240",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3378","BRD-K33148516",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3402","BRD-K33451389",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3417","BRD-K33689388",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3473","BRD-K34431359",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3525","BRD-K35189425",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3575","BRD-K35868313",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3584","BRD-K35995762",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3590","BRD-K36031516",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3857","BRD-K39032190",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3906","BRD-K39662808",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3933","BRD-K39947788",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3956","BRD-K40240180",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3987","BRD-K40567080",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3990","BRD-K40603797",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4109","BRD-K42107428",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4126","BRD-K42397226",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4272","BRD-K43966462",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4312","BRD-K44436874",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4324","BRD-K44562105",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4343","BRD-K44755254",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4393","BRD-K45265806",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4410","BRD-K45442578",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4511","BRD-K46658587",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4570","BRD-K47261397",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4634","BRD-K48047626",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4645","BRD-K48211485",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4718","BRD-K49092745",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4733","BRD-K49345388",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4736","BRD-K49434056",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4794","BRD-K50149017",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4942","BRD-K51825814",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4974","BRD-K52149447",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"4988","BRD-K52309792",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5124","BRD-K53980138",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5182","BRD-K54789622",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5237","BRD-K55343182",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5242","BRD-K55437057",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5271","BRD-K55775078",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5283","BRD-K55880295",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5297","BRD-K56124197",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5354","BRD-K56917655",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5376","BRD-K57072576",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5388","BRD-K57206606",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5437","BRD-K57873755",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5451","BRD-K58096890",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5469","BRD-K58358247",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5755","BRD-K61968247",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5760","BRD-K62008506",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5779","BRD-K62237490",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5824","BRD-K62753164",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5827","BRD-K62771544",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5847","BRD-K62993927",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5915","BRD-K63757709",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5934","BRD-K63944563",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"5968","BRD-K64391475",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6095","BRD-K65837806",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6125","BRD-K66211423",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6153","BRD-K66586010",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6341","BRD-K68876477",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6430","BRD-K69983865",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6475","BRD-K70581786",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6484","BRD-K70653194",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6524","BRD-K71031872",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6558","BRD-K71329594",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6581","BRD-K71555338",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6622","BRD-K71935941",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6637","BRD-K72150200",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6698","BRD-K72956282",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6700","BRD-K72980353",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6740","BRD-K73360774",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6746","BRD-K73427206",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6808","BRD-K74152422",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6811","BRD-K74162965",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6827","BRD-K74294292",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6876","BRD-K74823284",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"6958","BRD-K75755028",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7049","BRD-K76665741",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7067","BRD-K76904146",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7085","BRD-K77162730",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7221","BRD-K78800374",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7315","BRD-K79992300",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7354","BRD-K80442083",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7356","BRD-K80472474",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7409","BRD-K81054062",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7447","BRD-K81574109",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7517","BRD-K82365559",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7593","BRD-K83437201",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7645","BRD-K84003657",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7770","BRD-K85528826",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7783","BRD-K85667213",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7902","BRD-K87063646",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7914","BRD-K87167564",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7915","BRD-K87175237",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7959","BRD-K87758256",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"7986","BRD-K88033714",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8012","BRD-K88328468",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8034","BRD-K88617254",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8131","BRD-K89692527",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8134","BRD-K89697623",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8193","BRD-K90619727",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8215","BRD-K90915722",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8249","BRD-K91443444",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8284","BRD-K91787616",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8380","BRD-K92951265",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8397","BRD-K93105623",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8414","BRD-K93219845",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8477","BRD-K94136966",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8480","BRD-K94172147",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8636","BRD-K95899688",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8766","BRD-K97615779",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8779","BRD-K97821886",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8888","BRD-K99115033",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"8908","BRD-K99395085",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"9012","BRD-M91876180",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"11124","SA-1457769",0.0217910710457968,2,0.0217910710457968,0.000267113124986763,0.0217910710457968
"3565","BRD-K35745977",0.0218540302131375,3,0.0219799485478188,0.000218096953272613,0.0218540302131375
"7877","BRD-K86832444",0.0218540302131375,3,0.0219799485478188,0.000218096953272613,0.0218540302131375
"11132","SA-1458306",0.0218643658532852,10,0.0275425041805197,0.018796550178367,0.0218643658532852
"661","BRD-K00061590",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"662","BRD-K00064877",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"664","BRD-K00113100",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"671","BRD-K00196194",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"674","BRD-K00248931",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"678","BRD-K00262440",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"680","BRD-K00278564",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"702","BRD-K00484200",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"704","BRD-K00498462",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"705","BRD-K00513921",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"717","BRD-K00636532",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"723","BRD-K00695053",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"724","BRD-K00740489",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"725","BRD-K00765103",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"727","BRD-K00801367",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"739","BRD-K00867929",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"741","BRD-K00913793",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"744","BRD-K00935206",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"746","BRD-K00951345",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"750","BRD-K00998404",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"760","BRD-K01121544",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"766","BRD-K01202062",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"775","BRD-K01284917",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"779","BRD-K01329157",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"780","BRD-K01335229",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"782","BRD-K01383339",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"786","BRD-K01435720",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"814","BRD-K01626010",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"815","BRD-K01651394",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"818","BRD-K01700755",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"821","BRD-K01739339",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"834","BRD-K01979737",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"836","BRD-K01987080",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"844","BRD-K02063190",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"850","BRD-K02112931",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"864","BRD-K02248910",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"871","BRD-K02322717",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"872","BRD-K02341205",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"873","BRD-K02341409",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"882","BRD-K02516751",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"886","BRD-K02544880",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"890","BRD-K02563170",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"892","BRD-K02576169",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"900","BRD-K02675466",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"918","BRD-K02985669",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"923","BRD-K03016409",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"938","BRD-K03245321",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"941","BRD-K03258328",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"944","BRD-K03313681",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"962","BRD-K03515977",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"964","BRD-K03548778",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"970","BRD-K03631605",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"971","BRD-K03634222",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"973","BRD-K03643699",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"984","BRD-K03804563",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"986","BRD-K03815046",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"991","BRD-K03864628",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"993","BRD-K03888308",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1000","BRD-K04007716",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1005","BRD-K04046003",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1006","BRD-K04073989",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1008","BRD-K04086909",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1013","BRD-K04206413",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1029","BRD-K04411796",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1031","BRD-K04465546",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1044","BRD-K04650027",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1047","BRD-K04682465",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1050","BRD-K04718515",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1052","BRD-K04749191",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1055","BRD-K04776289",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1061","BRD-K04873321",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1062","BRD-K04882719",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1063","BRD-K04922291",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1065","BRD-K04937680",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1070","BRD-K05025838",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1072","BRD-K05050883",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1074","BRD-K05111274",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1078","BRD-K05156496",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1085","BRD-K05273600",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1122","BRD-K05671817",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1128","BRD-K05710256",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1137","BRD-K05833481",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1152","BRD-K06022983",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1154","BRD-K06064877",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1157","BRD-K06127304",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1164","BRD-K06199632",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1170","BRD-K06228572",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1171","BRD-K06295532",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1177","BRD-K06380464",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1178","BRD-K06397242",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1190","BRD-K06532738",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1191","BRD-K06550805",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1198","BRD-K06619089",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1200","BRD-K06650679",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1211","BRD-K06806702",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1216","BRD-K06877934",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1218","BRD-K06897051",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1220","BRD-K06900263",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1224","BRD-K06956443",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1256","BRD-K07382790",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1276","BRD-K07522124",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1286","BRD-K07601300",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1288","BRD-K07613753",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1297","BRD-K07700224",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1298","BRD-K07727895",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1303","BRD-K07809895",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1306","BRD-K07833219",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1311","BRD-K07877451",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1313","BRD-K07912534",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1317","BRD-K07923524",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1326","BRD-K08041211",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1340","BRD-K08212968",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1346","BRD-K08306736",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1369","BRD-K08570368",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1375","BRD-K08624646",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1382","BRD-K08731287",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1383","BRD-K08750028",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1389","BRD-K08828851",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1397","BRD-K08911251",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1398","BRD-K08920503",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1400","BRD-K08942755",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1411","BRD-K09076022",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1419","BRD-K09276254",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1427","BRD-K09407750",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1429","BRD-K09426613",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1439","BRD-K09547783",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1456","BRD-K09761560",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1457","BRD-K09779552",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1460","BRD-K09817289",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1463","BRD-K09879686",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1469","BRD-K09945302",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1483","BRD-K10046096",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1491","BRD-K10134498",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1496","BRD-K10232869",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1497","BRD-K10270435",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1499","BRD-K10287595",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1501","BRD-K10323659",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1502","BRD-K10325955",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1505","BRD-K10385416",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1510","BRD-K10482608",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1513","BRD-K10491285",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1518","BRD-K10600561",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1523","BRD-K10682047",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1527","BRD-K10721194",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1528","BRD-K10722141",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1542","BRD-K10856568",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1544","BRD-K10894258",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1548","BRD-K11031937",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1552","BRD-K11081110",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1569","BRD-K11400546",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1581","BRD-K11556486",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1582","BRD-K11577165",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1597","BRD-K11787592",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1624","BRD-K12163240",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1629","BRD-K12230293",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1633","BRD-K12263461",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1636","BRD-K12309677",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1637","BRD-K12331173",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1638","BRD-K12342216",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1652","BRD-K12497208",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1656","BRD-K12559526",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1657","BRD-K12570990",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1658","BRD-K12575545",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1662","BRD-K12633506",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1666","BRD-K12668859",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1671","BRD-K12738359",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1674","BRD-K12767001",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1675","BRD-K12791594",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1680","BRD-K12844656",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1687","BRD-K12957211",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1688","BRD-K12970833",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1725","BRD-K13515789",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1733","BRD-K13626871",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1735","BRD-K13653700",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1741","BRD-K13707774",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1744","BRD-K13759728",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1746","BRD-K13779607",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
