"","pert_iname","mean","n","median","sd","sRGES"
"10829","PP-1",-0.0691472956022543,9,-0.0675823231958818,0.00841796289567942,-0.0691472956022543
"8946","BRD-K99737413",-0.0691311430296082,2,-0.0691311430296082,0.00902674776215603,-0.0691311430296082
"3338","BRD-K32636001",-0.0691251422831311,7,-0.0669314863732556,0.0094655069320251,-0.0691251422831311
"8389","BRD-K92981876",-0.0691245147329389,5,-0.0633757634474743,0.0148793964723765,-0.0691245147329389
"1179","BRD-K06405410",-0.0691163652101017,9,-0.0660414079989404,0.00844210974576971,-0.0691163652101017
"5406","BRD-K57457519",-0.0691049218672387,5,-0.0633584279961392,0.0135475274008485,-0.0691049218672387
"8704","BRD-K96703623",-0.0690995657761326,3,-0.0707943914852711,0.00353191483714462,-0.0690995657761326
"11209","SA-1921085",-0.0690991500680324,5,-0.0681821747320908,0.00468519988816629,-0.0690991500680324
"9605","etifenin",-0.0690917402612446,3,-0.0633757634474743,0.0180523766485362,-0.0690917402612446
"604","BRD-A83993876",-0.0690870061008618,4,-0.0632480930574033,0.0180659152786886,-0.0690870061008618
"644","BRD-A95944315",-0.0690867629095527,3,-0.0633757634474743,0.0180583755641401,-0.0690867629095527
"3723","BRD-K37393297",-0.0690867629095527,3,-0.0633757634474743,0.0180583755641401,-0.0690867629095527
"10559","nimesulide",-0.0690867629095527,3,-0.0633757634474743,0.0180583755641401,-0.0690867629095527
"524","BRD-A55609290",-0.0690859617774662,3,-0.0633584279961392,0.0180551237013521,-0.0690859617774662
"5566","BRD-K59705555",-0.0690818564791824,4,-0.0643948382369338,0.0138607001481849,-0.0690818564791824
"1948","BRD-K16180117",-0.0690809844257743,3,-0.0633584279961392,0.0180611193158511,-0.0690809844257743
"3692","BRD-K37141476",-0.0690809844257743,3,-0.0633584279961392,0.0180611193158511,-0.0690809844257743
"3718","BRD-K37340241",-0.0690809844257743,3,-0.0633584279961392,0.0180611193158511,-0.0690809844257743
"6044","BRD-K65285700",-0.0690809844257743,3,-0.0633584279961392,0.0180611193158511,-0.0690809844257743
"10480","MW-STK33-22",-0.0690809844257743,3,-0.0633584279961392,0.0180611193158511,-0.0690809844257743
"10117","KU-C104226",-0.0690745969808206,6,-0.0660323757005333,0.0100499402976052,-0.0690745969808206
"11792","tyrphostin",-0.0690698502726322,5,-0.064483994226166,0.0113971382259355,-0.0690698502726322
"9989","isorotenone",-0.0690643498112666,8,-0.0672569047845687,0.00892819139970779,-0.0690643498112666
"3953","BRD-K40185230",-0.0690565344632927,2,-0.0690565344632927,0.00340558069314991,-0.0690565344632927
"4477","BRD-K46295497",-0.0690565344632927,2,-0.0690565344632927,0.00340558069314991,-0.0690565344632927
"6649","BRD-K72354054",-0.0690565344632927,2,-0.0690565344632927,0.00340558069314991,-0.0690565344632927
"7781","BRD-K85650383",-0.0690565344632927,2,-0.0690565344632927,0.00340558069314991,-0.0690565344632927
"8270","BRD-K91701366",-0.0690565344632927,2,-0.0690565344632927,0.00340558069314991,-0.0690565344632927
"10763","phenoxybenzamine",-0.069021669625983,7,-0.0660414079989404,0.00975110493287422,-0.069021669625983
"11980","YM-976",-0.0690213114364828,2,-0.0690213114364828,0.00201052065556544,-0.0690213114364828
"554","BRD-A68721828",-0.0690100459349564,6,-0.0664774148876909,0.0140518172618603,-0.0690100459349564
"10704","PD-102807",-0.0690048398387217,8,-0.0672569047845687,0.0100056389334764,-0.0690048398387217
"32","5-nonyloxytryptamine",-0.0689999945566765,9,-0.0675996586472169,0.00867072962749628,-0.0689999945566765
"7051","BRD-K76691125",-0.0689976402271008,5,-0.0669314863732556,0.0128451954911171,-0.0689976402271008
"10222","linezolid",-0.0689843476789772,6,-0.0646995534248003,0.0130466047862894,-0.0689843476789772
"8138","BRD-K89784888",-0.0689721966937832,4,-0.0630619324885593,0.0136163721558045,-0.0689721966937832
"550","BRD-A68061604",-0.0689690936748365,8,-0.0675909909215493,0.00966625451023933,-0.0689690936748365
"11394","SB-222200",-0.0689668023199258,5,-0.0633757634474743,0.011443264515901,-0.0689668023199258
"4844","BRD-K50748030",-0.0689625222876474,3,-0.071464643665297,0.00433380135279334,-0.0689625222876474
"11885","VU-0404997-2",-0.0689561217597759,6,-0.0639298788368202,0.0103662528042436,-0.0689561217597759
"6564","BRD-K71382703",-0.0689560966858301,6,-0.0668118655974111,0.0103664783369105,-0.0689560966858301
"11675","thiothixene",-0.0689477119447475,17,-0.0669314863732556,0.0109624218580534,-0.0689477119447475
"8762","BRD-K97534490",-0.068943033781483,10,-0.0672654890375948,0.00886345538164969,-0.068943033781483
"3175","BRD-K30836161",-0.068942162507096,10,-0.0672654890375948,0.0105897255080265,-0.068942162507096
"11464","sinensetin",-0.0689316162355483,5,-0.0675823231958818,0.0128817033159714,-0.0689316162355483
"10076","KN-62",-0.0689234715893447,7,-0.0675823231958818,0.0103246672592616,-0.0689234715893447
"2600","BRD-K23978082",-0.0689198678559026,5,-0.0669314863732556,0.0128326217029924,-0.0689198678559026
"3821","BRD-K38594532",-0.0689193491924553,5,-0.0660233434021262,0.0127466202780102,-0.0689193491924553
"3914","BRD-K39757396",-0.0689155883348016,5,-0.0660233434021262,0.0116424334331836,-0.0689155883348016
"8028","BRD-K88569143",-0.0689155883348016,5,-0.0660233434021262,0.0116424334331836,-0.0689155883348016
"10468","MW-RAS9",-0.0689155883348016,5,-0.0660233434021262,0.0116424334331836,-0.0689155883348016
"11498","SR-27897",-0.0689008494866537,5,-0.0660233434021262,0.0119511664668182,-0.0689008494866537
"10321","MEK1-2-inhibitor",-0.0688923804542489,6,-0.0647085857232073,0.0105920312543463,-0.0688923804542489
"9303","cycloheximide",-0.0688900423859531,47,-0.0633757634474743,0.0122542414272863,-0.0688900423859531
"1155","BRD-K06071925",-0.0688882981057463,3,-0.0627654369809794,0.0181521646291518,-0.0688882981057463
"10985","resorcinol",-0.0688882981057463,3,-0.0627654369809794,0.0181521646291518,-0.0688882981057463
"9279","CP-94253",-0.0688833207540544,3,-0.0627654369809794,0.0181580469288214,-0.0688833207540544
"11654","TG100-115",-0.0688833207540544,3,-0.0627654369809794,0.0181580469288214,-0.0688833207540544
"11669","thioperamide",-0.0688833207540544,3,-0.0627654369809794,0.0181580469288214,-0.0688833207540544
"2767","BRD-K25835021",-0.0688825752703956,3,-0.0627482684749271,0.0181550626370344,-0.0688825752703956
"11555","SU-1498",-0.0688825752703956,3,-0.0627482684749271,0.0181550626370344,-0.0688825752703956
"11038","rofecoxib",-0.0688812081821167,2,-0.0688812081821167,0.00273304309084128,-0.0688812081821167
"122","ambroxol",-0.0688775979187036,3,-0.0627482684749271,0.0181609416453662,-0.0688775979187036
"2571","BRD-K23657553",-0.0688775979187036,3,-0.0627482684749271,0.0181609416453662,-0.0688775979187036
"6085","BRD-K65742362",-0.0688775979187036,3,-0.0627482684749271,0.0181609416453662,-0.0688775979187036
"8002","BRD-K88269385",-0.0688775979187036,3,-0.0627482684749271,0.0181609416453662,-0.0688775979187036
"8947","BRD-K99750259",-0.0688775979187036,3,-0.0627482684749271,0.0181609416453662,-0.0688775979187036
"9552","epirizole",-0.0688775979187036,3,-0.0627482684749271,0.0181609416453662,-0.0688775979187036
"11530","ST-4066738",-0.0688775979187036,3,-0.0627482684749271,0.0181609416453662,-0.0688775979187036
"489","BRD-A39599596",-0.0688726239290906,2,-0.0688726239290906,0.00274518305789365,-0.0688726239290906
"227","atomoxetine",-0.0688616995392372,6,-0.0660323757005333,0.0140828136622513,-0.0688616995392372
"9150","cetirizine",-0.0688376529223678,4,-0.0627568527279533,0.0180339232488361,-0.0688376529223678
"344","bisindolylmaleimide-ix",-0.0688306276358709,13,-0.0633757634474743,0.0109739440784645,-0.0688306276358709
"124","AMG-9810",-0.0688281931109205,9,-0.0660414079989404,0.0128161803085461,-0.0688281931109205
"4340","BRD-K44732214",-0.0688257110405151,9,-0.0675823231958818,0.00479280815663335,-0.0688257110405151
"6350","BRD-K69021489",-0.0688189980438901,5,-0.0660233434021262,0.0128839392142804,-0.0688189980438901
"6593","BRD-K71670746",-0.0687964889131111,7,-0.0633757634474743,0.0101382507950226,-0.0687964889131111
"11430","SD-6-035-A6",-0.0687876764345779,6,-0.0646995534248003,0.0106594433695779,-0.0687876764345779
"5475","BRD-K58479490",-0.0687859885469393,17,-0.0675823231958818,0.0094313275347695,-0.0687859885469393
"6485","BRD-K70669970",-0.0687783541114632,5,-0.0669314863732556,0.00465884742681661,-0.0687783541114632
"10303","MDM2-inhibitor",-0.0687742842650312,6,-0.0675909909215493,0.0115449121890921,-0.0687742842650312
"4758","BRD-K49687221",-0.0687650812195587,3,-0.0681821747320908,0.00246045217564311,-0.0687650812195587
"8228","BRD-K91063002",-0.0687650812195587,3,-0.0681821747320908,0.00246045217564311,-0.0687650812195587
"8685","BRD-K96539190",-0.068757210200783,3,-0.071464643665297,0.00468941231865045,-0.068757210200783
"689","BRD-K00366212",-0.0687564723836832,5,-0.0627654369809794,0.0122544832374539,-0.0687564723836832
"9393","dichlorobenzamil",-0.0687446034080916,9,-0.0669486548793078,0.0116031428487696,-0.0687446034080916
"2738","BRD-K25427024",-0.0687439935337116,2,-0.0687439935337116,0.00384758031456019,-0.0687439935337116
"2558","BRD-K23488072",-0.0687391048943054,3,-0.0707943914852711,0.00415385698506311,-0.0687391048943054
"3675","BRD-K36984542",-0.0687391048943054,3,-0.0707943914852711,0.00415385698506311,-0.0687391048943054
"9660","finasteride",-0.0687287383090571,6,-0.0647085857232073,0.0106429946389811,-0.0687287383090571
"8801","BRD-K98062050",-0.0687250127657861,3,-0.0666484252612884,0.00666805299603682,-0.0687250127657861
"5544","BRD-K59341874",-0.0687219642329298,3,-0.0660233434021262,0.00654451106495912,-0.0687219642329298
"7192","BRD-K78524708",-0.0687097870658934,5,-0.0660414079989404,0.0126466793263966,-0.0687097870658934
"611","BRD-A84524947",-0.0687057051715994,6,-0.0672654890375948,0.0114892362918017,-0.0687057051715994
"6040","BRD-K65242613",-0.0687039117916501,8,-0.0675909909215493,0.00979266831302953,-0.0687039117916501
"11376","sappanone-a",-0.0686934044039249,8,-0.0652627011125532,0.00948127132282805,-0.0686934044039249
"6805","BRD-K74126469",-0.0686867772541212,2,-0.0686867772541212,0.00245807623552523,-0.0686867772541212
"11050","rotenone",-0.0686854207842632,30,-0.0646360442339101,0.0132959128310472,-0.0686854207842632
"11277","SA-3676",-0.068679992336287,7,-0.0675996586472169,0.0108181577179061,-0.068679992336287
"9511","embelin",-0.0686781930010951,2,-0.0686781930010951,0.00247021620257759,-0.0686781930010951
"8065","BRD-K88899793",-0.0686739695993734,5,-0.0669314863732556,0.00423559905250017,-0.0686739695993734
"424","BRD-A13346522",-0.0686724159915048,5,-0.0633757634474743,0.0151544897793467,-0.0686724159915048
"11719","toremifene",-0.0686666172786787,10,-0.0672569047845687,0.00995500295940989,-0.0686666172786787
"9437","diphenyleneiodonium",-0.0686458514050411,9,-0.0675823231958818,0.0111393889992568,-0.0686458514050411
"4920","BRD-K51608872",-0.0686456858503646,10,-0.066486447186098,0.0100351600439653,-0.0686456858503646
"4143","BRD-K42541148",-0.0686062148903415,4,-0.0652627011125532,0.0147048418928,-0.0686062148903415
"6535","BRD-K71142328",-0.0686062148903415,4,-0.0652627011125532,0.0147048418928,-0.0686062148903415
"7509","BRD-K82185908",-0.0686041969379702,6,-0.0652627011125532,0.0109464871645331,-0.0686041969379702
"929","BRD-K03122949",-0.0686037998102948,9,-0.0669486548793078,0.00950258864256587,-0.0686037998102948
"4799","BRD-K50177987",-0.0686024818765725,4,-0.0652627011125532,0.0147095875172617,-0.0686024818765725
"9050","buphenine",-0.0686024818765725,4,-0.0652627011125532,0.0147095875172617,-0.0686024818765725
"6357","BRD-K69159985",-0.068601698741138,4,-0.0652536688141461,0.0147058948999914,-0.068601698741138
"3695","BRD-K37160541",-0.0685834743828334,3,-0.0582276057607141,0.0179498237017505,-0.0685834743828334
"2612","BRD-K24051260",-0.0685799329055645,5,-0.0669314863732556,0.0127117281820592,-0.0685799329055645
"9402","dienestrol",-0.0685779190871612,6,-0.0646995534248003,0.0102404441298828,-0.0685779190871612
"6937","BRD-K75477256",-0.0685761526111012,5,-0.0660414079989404,0.0126648595466824,-0.0685761526111012
"11370","salmeterol",-0.0685744851412882,6,-0.066900696110944,0.0127439749082753,-0.0685744851412882
"8917","BRD-K99475920",-0.0685682711586055,3,-0.0704429642257488,0.00355575282434191,-0.0685682711586055
"8268","BRD-K91677732",-0.0685642522078499,4,-0.0633670957218067,0.0140424144634577,-0.0685642522078499
"7387","BRD-K80822897",-0.068556844973203,7,-0.0660414079989404,0.0107449592908646,-0.068556844973203
"9394","diclofenac",-0.0685565447766643,8,-0.0646999179975398,0.0139185803298259,-0.0685565447766643
"437","BRD-A17757596",-0.0685537792379982,4,-0.0651652958354045,0.0148424830059808,-0.0685537792379982
"5145","BRD-K54285697",-0.0685537792379982,4,-0.0651652958354045,0.0148424830059808,-0.0685537792379982
"9233","clemastine",-0.0685470776155715,5,-0.0675823231958818,0.0132088518095097,-0.0685470776155715
"1424","BRD-K09329774",-0.0685381576073861,5,-0.0704248996289346,0.00345019545099462,-0.0685381576073861
"5326","BRD-K56489029",-0.0685333507692862,7,-0.0660414079989404,0.00979758728177389,-0.0685333507692862
"7611","BRD-K83620635",-0.0685241918911842,5,-0.0627482684749271,0.0139127509257726,-0.0685241918911842
"9963","iodophenpropit",-0.0685143104608643,8,-0.0672569047845687,0.012891233592538,-0.0685143104608643
"477","BRD-A36059655",-0.0685116088879499,5,-0.064483994226166,0.0129877235199278,-0.0685116088879499
"11902","VU-0415555-1",-0.0685084838894171,4,-0.0632480930574033,0.0142519489353334,-0.0685084838894171
"10142","KUC103904N",-0.0685047508756482,4,-0.0632480930574033,0.0142555409328869,-0.0685047508756482
"8124","BRD-K89563433",-0.0685018066298098,4,-0.0650613506190277,0.0170290012467449,-0.0685018066298098
"490","BRD-A40431293",-0.0684825180182314,7,-0.0660233434021262,0.00972977469383278,-0.0684825180182314
"11978","YM-298198",-0.068482472494656,7,-0.0660414079989404,0.0106939575904357,-0.068482472494656
"548","BRD-A66861218",-0.068467167452756,5,-0.0660233434021262,0.0120845634028033,-0.068467167452756
"8868","BRD-K98856658",-0.068467167452756,5,-0.0660233434021262,0.0120845634028033,-0.068467167452756
"11335","SA-84512",-0.0684665370539145,4,-0.0649908114672372,0.0147619048178743,-0.0684665370539145
"7381","BRD-K80786583",-0.0684553058095671,10,-0.0675909909215493,0.00851968606750017,-0.0684553058095671
"8688","BRD-K96552587",-0.0684499094696995,4,-0.0691883573405764,0.0034405747401692,-0.0684499094696995
"3016","BRD-K28934562",-0.0684471061542465,10,-0.0675539421829826,0.00461949683555294,-0.0684471061542465
"9485","DY-131",-0.0684469040966446,6,-0.0668118655974111,0.0115813856885406,-0.0684469040966446
"133","aminomethyltransferase",-0.0684392635840149,6,-0.0664950314391241,0.0125730248156281,-0.0684392635840149
"11898","VU-0415113-1",-0.0684299569969434,5,-0.0633584279961392,0.0126033872658491,-0.0684299569969434
"3515","BRD-K35035132",-0.068427584741933,2,-0.068427584741933,0.00337456351215943,-0.068427584741933
"5946","BRD-K64058329",-0.068427584741933,2,-0.068427584741933,0.00337456351215943,-0.068427584741933
"8165","BRD-K90090262",-0.068427584741933,2,-0.068427584741933,0.00337456351215943,-0.068427584741933
"10519","naringenin",-0.068427584741933,2,-0.068427584741933,0.00337456351215943,-0.068427584741933
"10550","nifekalant",-0.068427584741933,2,-0.068427584741933,0.00337456351215943,-0.068427584741933
"10949","QX-222",-0.068427584741933,2,-0.068427584741933,0.00337456351215943,-0.068427584741933
"10965","RAN-14A",-0.068427584741933,2,-0.068427584741933,0.00337456351215943,-0.068427584741933
"347","bithionol",-0.0684207603307362,9,-0.0627654369809794,0.0127587850781505,-0.0684207603307362
"1990","BRD-K16618170",-0.068420023070998,5,-0.0669486548793078,0.0132220403555329,-0.068420023070998
"4303","BRD-K44366812",-0.0684198581293701,4,-0.0674115358307181,0.00608268168531192,-0.0684198581293701
"457","BRD-A28412351",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"3986","BRD-K40566034",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"4654","BRD-K48311056",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"5877","BRD-K63368502",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"7654","BRD-K84102257",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"9286","CS-110266",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"9353","deferiprone",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"10075","KM-04644SC",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"11843","varenicline",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"11963","Y-27152",-0.0684185524435259,2,-0.0684185524435259,0.00338733711106612,-0.0684185524435259
"9390","dibenzoylmethane",-0.0684178997421058,2,-0.0684178997421058,0.00336086685405216,-0.0684178997421058
"10582","nomegestrol",-0.0684160044540599,4,-0.0630706002142268,0.0141186160159405,-0.0684160044540599
"2667","BRD-K24677486",-0.0684088674436987,2,-0.0684088674436987,0.00337364045295885,-0.0684088674436987
"9532","emodic-acid",-0.0684073784647131,4,-0.0630533482355332,0.0141229721325519,-0.0684073784647131
"11043","ropinirole",-0.0684071295853321,8,-0.066485999140717,0.00903797554940267,-0.0684071295853321
"5103","BRD-K53780220",-0.0683969944478344,7,-0.0633584279961392,0.0122807351344436,-0.0683969944478344
"8449","BRD-K93623501",-0.0683956663817245,7,-0.0644674577647967,0.00982732547575572,-0.0683956663817245
"3754","BRD-K37724988",-0.0683953621588547,4,-0.0648484616771175,0.0148596794360861,-0.0683953621588547
"6652","BRD-K72381041",-0.0683895060450816,5,-0.0633757634474743,0.0118629077228061,-0.0683895060450816
"9920","ICI-199441",-0.0683891744541791,6,-0.0675909909215493,0.0118206858240433,-0.0683891744541791
"8921","BRD-K99502566",-0.0683865347639676,8,-0.0669400706262817,0.00900452227421935,-0.0683865347639676
"3591","BRD-K36038115",-0.0683860389548146,5,-0.0633584279961392,0.0118647417792715,-0.0683860389548146
"10477","MW-STK33-1A",-0.0683858931257188,5,-0.0633757634474743,0.0118638043488581,-0.0683858931257188
"10735","perindopril",-0.0683858931257188,5,-0.0633757634474743,0.0118638043488581,-0.0683858931257188
"11714","toltrazuril",-0.0683858931257188,5,-0.0633757634474743,0.0118638043488581,-0.0683858931257188
"3861","BRD-K39092862",-0.0683839980310576,4,-0.0690565344632927,0.00372289995015084,-0.0683839980310576
"9352","decitabine",-0.0683789923342413,5,-0.0633584279961392,0.0118676710759937,-0.0683789923342413
"7910","BRD-K87125912",-0.0683722026244485,7,-0.0681821747320908,0.00482187707010953,-0.0683722026244485
"8144","BRD-K89824424",-0.0683663915813893,7,-0.0675255611700835,0.0047322770700339,-0.0683663915813893
"6890","BRD-K74980345",-0.0683624692741488,7,-0.0660233434021262,0.0111748575911825,-0.0683624692741488
"10937","quercetin",-0.0683618819398372,9,-0.0660414079989404,0.00972092233450826,-0.0683618819398372
"10048","KB-R7943",-0.0683618023144391,9,-0.0675823231958818,0.00968742321092192,-0.0683618023144391
"4157","BRD-K42644990",-0.0683552253380868,6,-0.0646908856991327,0.0142174854101083,-0.0683552253380868
"11061","RS-39604",-0.0683520358010031,8,-0.0675909909215493,0.0100560988836442,-0.0683520358010031
"10656","ouabain",-0.0683508587267154,36,-0.0660233434021262,0.0113520917419623,-0.0683508587267154
"6838","BRD-K74461819",-0.0683410114346656,7,-0.0675255611700835,0.00429562579924355,-0.0683410114346656
"1048","BRD-K04695623",-0.0683358326688037,9,-0.0675823231958818,0.00977026627959875,-0.0683358326688037
"7617","BRD-K83691318",-0.0683273749109829,6,-0.0675909909215493,0.0118064353791362,-0.0683273749109829
"9218","cinnarizine",-0.0683254241818996,4,-0.0647085857232073,0.0148230169660763,-0.0683254241818996
"9345","DAU-5884",-0.0683254241818996,4,-0.0647085857232073,0.0148230169660763,-0.0683254241818996
"287","benazepril",-0.0683248233328348,4,-0.0646999179975398,0.0148203347299693,-0.0683248233328348
"9887","hydrastinine",-0.0683248233328348,4,-0.0646999179975398,0.0148203347299693,-0.0683248233328348
"2679","BRD-K24754728",-0.068324641046465,4,-0.0646995534248003,0.0148193330909886,-0.068324641046465
"1676","BRD-K12814321",-0.0683210903190658,4,-0.0646999179975398,0.0148249489096786,-0.0683210903190658
"7535","BRD-K82580504",-0.0683210903190658,4,-0.0646999179975398,0.0148249489096786,-0.0683210903190658
"10364","methoprene-acid",-0.0683209080326961,4,-0.0646995534248003,0.0148239475212681,-0.0683209080326961
"11731","tramadol",-0.0683128590421472,7,-0.064483994226166,0.0128658036785385,-0.0683128590421472
"8055","BRD-K88784410",-0.0683119504416051,5,-0.064483994226166,0.0130364291759033,-0.0683119504416051
"7003","BRD-K76236182",-0.0683115728545281,9,-0.0669486548793078,0.00958865142037805,-0.0683115728545281
"11841","vanoxerine",-0.0683054511107191,9,-0.0669486548793078,0.00878768019573996,-0.0683054511107191
"9683","flunarizine",-0.0683020415714602,6,-0.066486447186098,0.0113476761956831,-0.0683020415714602
"10445","mosapride",-0.0682973248052689,8,-0.0660414079989404,0.0121219154722615,-0.0682973248052689
"11947","xanthohumol",-0.0682951824847316,7,-0.0660233434021262,0.0100851968867649,-0.0682951824847316
"1264","BRD-K07452532",-0.0682932062390347,4,-0.0643858059385267,0.014741174634239,-0.0682932062390347
"9100","carbinoxamine",-0.0682929491432268,5,-0.0633757634474743,0.0130788380322993,-0.0682929491432268
"10242","lopinavir",-0.0682886950209223,7,-0.0660414079989404,0.0104177975202647,-0.0682886950209223
"6707","BRD-K73008154",-0.0682877236769156,10,-0.0681821747320908,0.00418654007266876,-0.0682877236769156
"8749","BRD-K97318829",-0.0682857560791977,4,-0.0691599763276773,0.00370832559805643,-0.0682857560791977
"3184","BRD-K30934336",-0.0682845140933648,4,-0.0671027590671085,0.00572070862301057,-0.0682845140933648
"4425","BRD-K45627302",-0.0682788969562353,5,-0.0681821747320908,0.00255132215244452,-0.0682788969562353
"2271","BRD-K19888970",-0.0682682287169676,3,-0.0681821747320908,0.00787336676873562,-0.0682682287169676
"2862","BRD-K27169919",-0.0682640070505722,5,-0.0627654369809794,0.0119323249521939,-0.0682640070505722
"11305","SA-425500",-0.0682639906581404,11,-0.0675823231958818,0.00799836379401679,-0.0682639906581404
"2300","BRD-K20109053",-0.0682591474889189,8,-0.0672569047845687,0.00544806661794108,-0.0682591474889189
"72","AG-494",-0.0682591307109232,4,-0.0627568527279533,0.0141965573157281,-0.0682591307109232
"11393","SB-218795",-0.0682547458580259,6,-0.0660323757005333,0.0116365049573803,-0.0682547458580259
"10581","nocodazole",-0.0682513887769633,18,-0.0675823231958818,0.00867918649621907,-0.0682513887769633
"6690","BRD-K72817452",-0.0682331538139375,2,-0.0682331538139375,0.00312514385465679,-0.0682331538139375
"10086","KU-C103656",-0.0682331538139375,2,-0.0682331538139375,0.00312514385465679,-0.0682331538139375
"5258","BRD-K55630727",-0.0682314731317059,4,-0.0645206836228198,0.0156798392511038,-0.0682314731317059
"11689","timolol",-0.0682314731317059,4,-0.0645132175952819,0.0156786842822256,-0.0682314731317059
"9304","cyclopamine",-0.0682218258085938,10,-0.0646995534248003,0.0116847368961923,-0.0682218258085938
"6660","BRD-K72451865",-0.068220364401757,9,-0.0675996586472169,0.0096044449624941,-0.068220364401757
"10429","mocetinostat",-0.068219805749371,10,-0.0660323757005333,0.01059390717496,-0.068219805749371
"828","BRD-K01834163",-0.0682168313009826,7,-0.0660414079989404,0.00987626392004177,-0.0682168313009826
"11854","verrucarin-a",-0.0682145151857144,8,-0.0660323757005333,0.00907441099867349,-0.0682145151857144
"340","bis-tyrphostin",-0.0682108297193829,3,-0.0704429642257488,0.00419139261369826,-0.0682108297193829
"31","5-methylhydantoin",-0.0682048081871115,3,-0.0704248996289346,0.00418659267290532,-0.0682048081871115
"825","BRD-K01800709",-0.0681918791276467,6,-0.0630706002142268,0.0141810902910495,-0.0681918791276467
"6855","BRD-K74623475",-0.0681833859434832,7,-0.0675823231958818,0.0108044876557639,-0.0681833859434832
"982","BRD-K03725349",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"1572","BRD-K11424789",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"2340","BRD-K20554239",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"2512","BRD-K22905567",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"2950","BRD-K28121452",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"3606","BRD-K36165258",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"3612","BRD-K36226647",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"3657","BRD-K36773541",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"3795","BRD-K38227596",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"3844","BRD-K38832878",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"3900","BRD-K39624960",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"3915","BRD-K39766484",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"3949","BRD-K40161407",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"4114","BRD-K42173890",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"4200","BRD-K43212439",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"4896","BRD-K51358551",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"5017","BRD-K52689785",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"5118","BRD-K53927732",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"5945","BRD-K64040351",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"5982","BRD-K64607642",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"6262","BRD-K67887361",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"6429","BRD-K69951274",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"6627","BRD-K72042177",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"6725","BRD-K73205140",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"6905","BRD-K75117691",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"7004","BRD-K76243153",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"7023","BRD-K76397886",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"7407","BRD-K81019664",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"7868","BRD-K86728331",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"7901","BRD-K87010644",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"8392","BRD-K93036747",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"8555","BRD-K95063618",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"8615","BRD-K95716640",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"8800","BRD-K98044070",-0.0681821747320908,1,-0.0681821747320908,NA,-0.0681821747320908
"11890","VU-0413243-1",-0.0681722834525318,4,-0.0643948382369338,0.0148914603303098,-0.0681722834525318
